Links,Title,Address,Price,Floor,Living area,Rooms
https://www.otodom.pl/pl/oferta/4-pokoje-do-wejscia-balkon-komorka-i-garaz-ID4xRJt,"4-pokoje do wejścia! Balkon, komórka i garaż!","Ruczaj, Dębniki, Kraków, małopolskie",999000.0,3 piętro,77.6,4 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-przy-zakrzowku-ID4xRIv,3-pokoje z balkonem przy Zakrzówku!,"Zakrzówek, Dębniki, Kraków, małopolskie",898000.0,2 piętro,68.0,3 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-i-garazem-w-zielonej-okolicy-ID4xRIh,2-pokoje z balkonem i garażem w zielonej okolicy!,"Ruczaj, Dębniki, Kraków, małopolskie",849000.0,2 piętro,57.5,2 pokoje
https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-z-osobna-kuchnia-ID4xRHl,Trzypokojowe mieszkanie z osobną kuchnią,"Bieżanów, Bieżanów-Prokocim, Kraków, małopolskie",999000.0,1 piętro,70.3,3 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-z-garderoba-ul-lema-ID4xRGC,Mieszkanie 2-pokojowe z garderobą. ul. Lema,"ul. Stanisława Lema, Dąbie, Grzegórzki, Kraków, małopolskie",830000.0,4 piętro,50.0,2 pokoje
https://www.otodom.pl/pl/oferta/nowe-budownictwo-ogrodek-6km-od-centrum-tuz-obok-tramwaj-ID4xRGm,Nowe budownictwo | Ogródek | 6km od centrum | Tuż obok tramwaj,"Górka Narodowa, Prądnik Biały, Kraków, małopolskie",752000.0,parter,60.68,2 pokoje
https://www.otodom.pl/pl/oferta/1-pokojowe-w-wysokim-standardzie-ID4xRGi,1 Pokojowe W Wysokim Standardzie!,"ul. Piaskowa, Bronowice Wielkie, Prądnik Biały, Kraków, małopolskie",589000.0,3 piętro,27.0,1 pokój
https://www.otodom.pl/pl/oferta/gotowe-3-pokoje-grzegorzki-pradnik-czerwony-ID4xRGh,Gotowe 3 pokoje | Grzegórzki/Prądnik Czerwony,"ul. Janusza Meissnera, Rakowice, Prądnik Czerwony, Kraków, małopolskie",759000.0,4 piętro,47.55,3 pokoje
https://www.otodom.pl/pl/oferta/dwa-pokoje-z-oddzielna-kuchnia-ogrodek-i-spokoj-ID4xRFk,Dwa pokoje z oddzielną kuchnią. Ogródek i spokój!,"ul. dr. Jana Piltza, Ruczaj, Dębniki, Kraków, małopolskie",766300.0,parter,47.9,2 pokoje
https://www.otodom.pl/pl/oferta/gotowe-2-pok-z-widokiem-na-zielen-gorka-narodowa-ID4xRF6,Gotowe 2 pok. z widokiem na zieleń-Górka Narodowa,"Górka Narodowa, Prądnik Biały, Kraków, małopolskie",670000.0,4 piętro,37.66,2 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-taras-silownia-bunscha-ID4xREM,3 pokoje-Taras-Siłownia-Bunscha,"ul. Karola Bunscha, Kobierzyn, Dębniki, Kraków, małopolskie",980000.0,4 piętro,54.25,3 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-nowa-huta-12-500-zl-m-kw-gotowe-ID4xREE,3 pokoje Nowa Huta 12 500 zł/ m kw!! Gotowe,"ul. Igołomska, Branice, Nowa Huta, Kraków, małopolskie",579750.0,2 piętro,46.38,3 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-krakow-kredyt-rodzinny-bez-wkladu-ID4xREz,3 pokoje Kraków Kredyt rodzinny bez wkładu !!,"ul. Igołomska, Branice, Nowa Huta, Kraków, małopolskie",547085.0,1 piętro,44.66,3 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-centrum-promocja-ostatni-lokal-ID4xREx,2 pokoje Centrum Promocja ostatni lokal,"ul. Kobierzyńska, Stare Podgórze, Podgórze, Kraków, małopolskie",599000.0,parter,38.17,2 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-pradnik-promocja-ID4xREv,2 pokoje Prądnik Promocja,"ul. Zygmunta Glogera, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",552409.0,3 piętro,38.63,2 pokoje
https://www.otodom.pl/pl/oferta/penthouse-taras-120-m2-panorama-krakowa-ID4xREl,Penthouse / taras 120 m2 / panorama Krakowa,"ul. Przewóz, Płaszów, Podgórze, Kraków, małopolskie",2800000.0,4 piętro,180.0,4 pokoje
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-osiedlu-kombatantow-ID4xRDp,Przestronne mieszkanie na osiedlu Kombatantów,"os. Kombatantów, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",680000.0,5 piętro,53.48,2 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-umeblowane-do-wejscia-ID4xRCx,Mieszkanie 2 - pokojowe | Umeblowane | Do wejścia,"Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, małopolskie",519000.0,parter,30.4,2 pokoje
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-krakow-ul-weissa-38-m2-ID4xRC8,2-pokojowe mieszkanie | Kraków – ul. Weissa | 38 m2,"Azory, Prądnik Biały, Kraków, małopolskie",499000.0,2 piętro,38.0,2 pokoje
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-36-13-m2-kozlowek-i-pietro-ID4xRBF,"Sprzedam mieszkanie 36,13 m2 Kozłówek I piętro","Kozłówka, Bieżanów-Prokocim, Kraków, małopolskie",550000.0,1 piętro,36.13,2 pokoje
https://www.otodom.pl/pl/oferta/taniej-niz-u-dewelopera-nowe-do-wykonczenia-ID4xRAC,Taniej niż u dewelopera. Nowe do wykończenia,"ul. Podedworze, Piaski Wielkie, Podgórze Duchackie, Kraków, małopolskie",529000.0,3 piętro,34.06,2 pokoje
https://www.otodom.pl/pl/oferta/gotowe-2-pok-38-m2-z-balkonem-kampus-uj-ruczaj-ID4xRA8,Gotowe 2 Pok. 38 m2 z balkonem-Kampus UJ Ruczaj,"ul. gen. Stefana Grota-Roweckiego, Zakrzówek, Dębniki, Kraków, małopolskie",670000.0,3 piętro,38.28,2 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-z-osobna-kuchnia-i-zielenia-za-oknem-ID4xRzZ,2 pokoje z osobną kuchnią i zielenią za oknem,"Płaszów, Podgórze, Kraków, małopolskie",649000.0,1 piętro,55.8,2 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-osobna-kuchnia-balkon-mistrzejowice-ID4xRzT,2 pokoje | osobna kuchnia | balkon | Mistrzejowice,"Osiedle Oświecenia, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",799000.0,5 piętro,56.3,2 pokoje
https://www.otodom.pl/pl/oferta/tylko-u-nas-2-pokoje-w-centrum-krakowa-ID4xRzD,TYLKO U NAS: 2 pokoje w centrum Krakowa,"ul. Radziwiłłowska, Wesoła Zachód, Stare Miasto, Kraków, małopolskie",599000.0,parter,21.5,2 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-34-5m-zablocie-ul-klimeckiego-ID4xRzu,"Mieszkanie 2 pok. 34,5m²-Zabłocie, ul. Klimeckiego","ul. Stanisława Klimeckiego, Zabłocie, Podgórze, Kraków, małopolskie",600000.0,1 piętro,34.5,2 pokoje
https://www.otodom.pl/pl/oferta/2-pokojowe-ustawne-mieszkanie-klasyczny-uklad-stan-dobry-ID4xRyI,"2-pokojowe ustawne mieszkanie, klasyczny układ, stan dobry","ul. Na Kozłówce, Kozłówka, Bieżanów-Prokocim, Kraków, małopolskie",555000.0,3 piętro,43.95,2 pokoje
https://www.otodom.pl/pl/oferta/pasternik-starego-debu-ogrod-ID4xRyD,Pasternik | Starego Dębu | ogród,"ul. Starego Dębu 50, Bronowice Wielkie, Prądnik Biały, Kraków, małopolskie",640000.0,parter,39.16,2 pokoje
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-swietna-lokalizacja-ID4xRxl,"Dwupokojowe mieszkanie, świetna lokalizacja!","Aleja Pokoju, Grzegórzki, Grzegórzki, Kraków, małopolskie",748000.0,parter,48.1,2 pokoje
https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-i-garazem-gorka-narodowa-ID4xRxc,Kawalerka z balkonem i garażem – Górka Narodowa,"ul. Kuźnicy Kołłątajowskiej, Górka Narodowa, Prądnik Biały, Kraków, małopolskie",549000.0,1 piętro,36.76,1 pokój
https://www.otodom.pl/pl/oferta/3-pokoje-mistrzejowice-mpec-tereny-zielone-ID4xRvR,"3 pokoje, Mistrzejowice, Mpec, tereny zielone","Mistrzejowice, Mistrzejowice, Kraków, małopolskie",620000.0,1 piętro,48.0,3 pokoje
https://www.otodom.pl/pl/oferta/4-pokoje-podwyzszony-standard-mpec-blok-z-2018-ID4xRvP,"4 pokoje, podwyższony standard, Mpec, blok z 2018","Złocień, Bieżanów-Prokocim, Kraków, małopolskie",899000.0,3 piętro,77.0,4 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-osobna-kuchnia-po-remoncie-olsza-ID4xRvd,3 pokoje osobna kuchnia po remoncie-Olsza,"ul. Macieja Miechowity, Olsza, Prądnik Czerwony, Kraków, małopolskie",1043275.0,parter,71.95,3 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-jasna-kuchnia-po-remoncie-lagiewniki-ID4xRva,"3 pokoje, jasna kuchnia po remoncie-Łagiewniki","ul. Odrzańska, Cegielniana, Łagiewniki-Borek Fałęcki, Kraków, małopolskie",775000.0,1 piętro,50.02,3 pokoje
https://www.otodom.pl/pl/oferta/piekne-3-pokojowe-jasne-mieszkanie-ugorek-ID4xRv0,Piękne 3-pokojowe jasne mieszkanie|Ugorek|,"ul. Ugorek, Rakowice, Prądnik Czerwony, Kraków, małopolskie",680000.0,1 piętro,41.0,3 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-52-m-krakow-ID4xRuO,"Mieszkanie, 52 m², Kraków","ul. Kobierzyńska, Ruczaj, Dębniki, Kraków, małopolskie",750000.0,3 piętro,52.0,3 pokoje
https://www.otodom.pl/pl/oferta/ostatnie-pietro-3-pokoje-taras-50m2-zakrzowek-ID4xRtz,Ostatnie Piętro-3 pokoje+Taras 50m2-Zakrzówek,"ul. Kapelanka, Zakrzówek, Dębniki, Kraków, małopolskie",1173800.0,6 piętro,58.69,3 pokoje
https://www.otodom.pl/pl/oferta/wyjatkowy-penthouse-bagry-park-ID4xRrA,"Wyjątkowy penthouse, Bagry Park","ul. Bagrowa, Płaszów, Podgórze, Kraków, małopolskie",2470000.0,4 piętro,104.0,3 pokoje
https://www.otodom.pl/pl/oferta/dom-w-zabudowie-blizniaka-ID4xRre,Dom w zabudowie bliźniaka,"ul. Bukowa, Modlnica, Wielka Wieś, krakowski, małopolskie",944250.0,1 piętro,82.97,4 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-2-balkony-gotowe-do-zamieszkania-ID4xRqW,3 pokoje | 2 balkony | gotowe do zamieszkania,"ul. Mariana Domagały, Złocień, Bieżanów-Prokocim, Kraków, małopolskie",863000.0,2 piętro,60.83,3 pokoje
https://www.otodom.pl/pl/oferta/bronowice-4-pok-wysoki-standard-76m2-klima-ID4xRmS,Bronowice | 4 POK. | Wysoki Standard | 76m2 | Klima,"ul. Starego Dębu, Bronowice Wielkie, Prądnik Biały, Kraków, małopolskie",1439000.0,1 piętro,76.5,4 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-parter-piwnica-swietna-lokalizacja-ID4xRlZ,"2 pokoje, parter, piwnica – świetna lokalizacja","Grzegórzki, Grzegórzki, Kraków, małopolskie",799000.0,parter,54.0,2 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-huta-47m-ID4xRkV,2 pokoje Huta 47m,"Wzgórza Krzesławickie, Wzgórza Krzesławickie, Kraków, małopolskie",509000.0,3 piętro,47.0,2 pokoje
https://www.otodom.pl/pl/oferta/zablocie-2-pokoje-ID4xRkQ,Zabłocie 2 pokoje,"Zabłocie, Podgórze, Kraków, małopolskie",549855.0,parter,41.95,2 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-kazimierz-ul-paulinska-85-9m2-3-pok-ID4xRkw,"Mieszkanie na sprzedaż - Kazimierz - ul. Paulińska - 85,9m2 - 3 pok.","ul. Paulińska, Kazimierz, Stare Miasto, Kraków, małopolskie",1230000.0,parter,85.9,3 pokoje
https://www.otodom.pl/pl/oferta/przestronne-i-przytulne-mieszkanie-z-loggia-ID4xRjQ,Przestronne i przytulne mieszkanie z loggia,"ul. Marii i Bolesława Wysłouchów, Kurdwanów, Podgórze Duchackie, Kraków, małopolskie",629000.0,parter,50.5,3 pokoje
https://www.otodom.pl/pl/oferta/przestronne-i-sloneczne-mieszkanie-z-balkonem-ID4xRjN,Przestronne i słoneczne mieszkanie z balkonem,"ul. Komandosów, Ludwinów, Dębniki, Kraków, małopolskie",799000.0,3 piętro,47.6,3 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-z-balkonem-53-m2-od-zaraz-ID4xRiC,mieszkanie z balkonem | 53 m2 | od zaraz,"ul. Józefa Łepkowskiego, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",699999.0,parter,53.4,2 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-22-m-krakow-ID4xRik,"Mieszkanie, 22 m², Kraków","Dębniki, Dębniki, Kraków, małopolskie",425000.0,4 piętro,22.0,1 pokój
https://www.otodom.pl/pl/oferta/promocja-2-pokoje-miejsce-garazowe-w-cenie-ID4xRih,Promocja | 2 pokoje + miejsce garażowe w cenie,"Bieżanów, Bieżanów-Prokocim, Kraków, małopolskie",570984.0,1 piętro,38.58,2 pokoje
https://www.otodom.pl/pl/oferta/zamieszkaj-blisko-rynku-w-dzielnicy-wesola-ID4xRhg,Zamieszkaj blisko Rynku w dzielnicy Wesoła,"ul. św. Łazarza, Wesoła Wschód, Grzegórzki, Kraków, małopolskie",1249000.0,1 piętro,75.5,3 pokoje
https://www.otodom.pl/pl/oferta/apartament-135m2-z-ogrodem-200m2-promocyjna-cena-ID4xR9l,Apartament 135m2 z ogrodem 200m2 Promocyjna cena,"ul. Wiktora Heltmana, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",1869799.0,parter,135.0,5 pokoi
https://www.otodom.pl/pl/oferta/piekne-2-pok-mieszkanie-na-zablociu-klimatyzacja-ID4xR8T,Piękne 2 pok. mieszkanie na Zabłociu |Klimatyzacja,"Zabłocie, Podgórze, Kraków, małopolskie",889000.0,1 piętro,40.0,2 pokoje
https://www.otodom.pl/pl/oferta/2-pok-bardzo-przestronne-garderoba-garaz-piwnica-ID4xR6c,2-pok/bardzo przestronne/garderoba/garaz/piwnica,"ul. Szuwarowa, Ruczaj, Dębniki, Kraków, małopolskie",824000.0,1 piętro,53.77,2 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-z-ogrodkiem-miejsce-garazowe-w-cenie-ID4xR5j,3 pokoje z ogródkiem + miejsce garażowe w cenie,"Prądnik Biały, Prądnik Biały, Kraków, małopolskie",734824.0,parter,50.64,3 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-miejsce-garazowe-w-cenie-mieszkania-ID4xR5i,2 pokoje + miejsce garażowe w cenie mieszkania,"Prądnik Biały, Prądnik Biały, Kraków, małopolskie",616226.0,1 piętro,37.98,2 pokoje
https://www.otodom.pl/pl/oferta/2-pok-kliny-do-wejscia-anny-szwed-sniadowskiej-ID4xR3p,2-pok Kliny do wejścia Anny Szwed-Śniadowskiej,"ul. Anny Szwed-Śniadowskiej, Kliny, Swoszowice, Kraków, małopolskie",650000.0,2 piętro,43.68,2 pokoje
https://www.otodom.pl/pl/oferta/2pokojowe-do-wejscia-z-garazem-ruczaj-ID4xR3l,2Pokojowe Do Wejścia Z Garażem! Ruczaj!,"ul. Chmieleniec, Ruczaj, Dębniki, Kraków, małopolskie",599000.0,3 piętro,41.0,2 pokoje
https://www.otodom.pl/pl/oferta/4-pokoje-lub-3-z-osobna-kuchnia-balkon-widok-na-zielen-ID4xR33,✩ 4 pokoje lub 3 z osobną kuchnią ✩ BALKON ✩ widok na zieleń ✩,"ul. Tadeusza Kantora, Rakowice, Prądnik Czerwony, Kraków, małopolskie",679000.0,1 piętro,53.21,4 pokoje
https://www.otodom.pl/pl/oferta/4-pokoje-0-klucze-wrzesien2-balkony-promocje-ID4xR2j,4 pokoje✅ 0%✅ klucze wrzesień✅2 Balkony✅ Promocje,"ul. Powstańców, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",1019680.0,3 piętro,86.53,4 pokoje
https://www.otodom.pl/pl/oferta/2-pok-37-m2-0-rabat-klucze-wrz-2025-ID4xR2i,✅ 2 pok ✅ 37 m2 ✅ 0% ✅ Rabat! ✅ klucze wrz 2025,"ul. Powstańców, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",521286.0,1 piętro,36.84,2 pokoje
https://www.otodom.pl/pl/oferta/3-pok-ogrodek-0-klucze-wrzesien-rabat-ID4xR2h,✅ 3 pok ✅ Ogródek ✅ 0%✅ klucze wrzesień✅ Rabat,"ul. Piasta Kołodzieja, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",678117.0,parter,45.01,3 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-2-balkony-po-remoncie-blisko-centrum-ID4xR27,✩ 3 pokoje ✩ 2 BALKONY ✩ po remoncie ✩ BLISKO CENTRUM ✩,"al. 29 Listopada, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",883900.0,2 piętro,52.0,3 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-z-oddzielna-kuchnia-45-m2-loggia-os-na-kozlowce-ID4xQZa,2 pokoje z oddzielną kuchnią 45 m2 + loggia os. Na Kozłówce,"ul. Wlotowa, Kozłówka, Bieżanów-Prokocim, Kraków, małopolskie",579000.0,1 piętro,45.0,2 pokoje
https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-3-pokojowe-kuznicy-pradnik-ID4xQZ3,Na Sprzedaż Mieszkanie 3-Pokojowe Kuźnicy Prądnik,"ul. Kuźnicy Kołłątajowskiej, Górka Narodowa, Prądnik Biały, Kraków, małopolskie",740000.0,5 piętro,62.0,3 pokoje
https://www.otodom.pl/pl/oferta/funkcjonalne-studio-w-centrum-kazimierza-ID4xQYL,Funkcjonalne Studio w centrum Kazimierza,"ul. Brzozowa, Kazimierz, Stare Miasto, Kraków, małopolskie",549999.0,1 piętro,22.23,1 pokój
https://www.otodom.pl/pl/oferta/gotowe-3-pok-55-m2-taras-19m2-zakrzowek-kapelanka-ID4xQYE,Gotowe 3 Pok. 55 m2+taras 19m2-Zakrzówek-Kapelanka,"ul. Kapelanka, Zakrzówek, Dębniki, Kraków, małopolskie",999900.0,4 piętro,55.55,3 pokoje
https://www.otodom.pl/pl/oferta/kawalerka-29m2-2-pietro-apartamentowiec-centrum-ID4xQVk,Kawalerka 29m2-2 piętro-Apartamentowiec-Centrum,"ul. Wita Stwosza, Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",710000.0,2 piętro,28.75,1 pokój
https://www.otodom.pl/pl/oferta/3pokoje-i-osobna-kuchnia-i-loggia-i-piwnica-i-tramwaj-ID4xQUA,3pokoje I osobna kuchnia I loggia I piwnica I tramwaj,"ul. Leonida Teligi, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",609000.0,parter,46.6,3 pokoje
https://www.otodom.pl/pl/oferta/wita-kawalerka-29m2-1-pietro-rakowicka-centrum-ID4xQTC,Wita-Kawalerka 29m2-1 piętro-Rakowicka-Centrum,"ul. Wita Stwosza, Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",699000.0,1 piętro,28.75,1 pokój
https://www.otodom.pl/pl/oferta/kawalerka-i-osobna-kuchnia-i-loggia-i-piwnica-i-winda-i-tramwaj-ID4xQSY,Kawalerka I osobna kuchnia I loggia I piwnica I winda I tramwaj,"ul. ks. Piotra Ściegiennego, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",399000.0,9 piętro,32.4,1 pokój
https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-zablocie-klima-wysoki-standard-ID4xQSH,"2 pok mieszkanie, Zabłocie, klima, wysoki standard","ul. Zabłocie, Zabłocie, Podgórze, Kraków, małopolskie",1400000.0,parter,41.0,2 pokoje
https://www.otodom.pl/pl/oferta/kawalerka-z-zielonym-tarasem-stare-miasto-wita-ID4xQQv,Kawalerka z zielonym tarasem-Stare Miasto-Wita,"ul. Wita Stwosza, Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",720000.0,1 piętro,29.5,1 pokój
https://www.otodom.pl/pl/oferta/tomasza-34-stare-miasto-56-m-one-bedroom-ID4xQQe,"Tomasza 34, Stare Miasto, 56 m², one bedroom","ul. św. Tomasza, Stare Miasto, Stare Miasto, Kraków, małopolskie",1829190.0,1 piętro,55.43,2 pokoje
https://www.otodom.pl/pl/oferta/tomasza-34-stare-miasto-52-m-one-bedroom-ID4xQPy,"Tomasza 34, Stare Miasto, 52 m², one bedroom","ul. św. Tomasza, Stare Miasto, Stare Miasto, Kraków, małopolskie",1705110.0,1 piętro,51.65,2 pokoje
https://www.otodom.pl/pl/oferta/od-poludnia-gotowe-za-miesiac-duzy-balkon-ID4xQOS,Od południa | gotowe za miesiąc | duży balkon,"Łęg, Czyżyny, Kraków, małopolskie",619000.0,1 piętro,36.22,2 pokoje
https://www.otodom.pl/pl/oferta/tomasza-34-stare-miasto-114-m-3-sypialnie-2-lazienki-klima-ID4xQOt,"Tomasza 34, Stare Miasto, 114 m², 3 sypialnie - 2 łazienki, klima","ul. św. Tomasza, Stare Miasto, Stare Miasto, Kraków, małopolskie",3858320.0,1 piętro,113.48,4 pokoje
https://www.otodom.pl/pl/oferta/krakow-dabie-ul-widok-ID4xQO4,Kraków – Dąbie – ul. Widok,"ul. Widok, Dąbie, Grzegórzki, Kraków, małopolskie",495000.0,2 piętro,25.5,1 pokój
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-deweloperskie-bohomolca-ID4xQNO,3-pokojowe mieszkanie deweloperskie | Bohomolca,"ul. Franciszka Bohomolca, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",888000.0,6 piętro,53.08,3 pokoje
https://www.otodom.pl/pl/oferta/29-m2-balkon-apartamenty-wita-galeria-krakowska-ID4xQNd,29 m2 + balkon| Apartamenty Wita|Galeria Krakowska,"ul. Wita Stwosza, Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",685000.0,parter,29.17,1 pokój
https://www.otodom.pl/pl/oferta/idealna-inwestycja-harmonogram-ID4xQN1,Idealna inwestycja !! Harmonogram !!,"ul. Zygmunta Glogera, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",448000.0,2 piętro,30.0,1 pokój
https://www.otodom.pl/pl/oferta/ec6589815-ID4xQMm,ec6589815,"ul. Stefana Banacha, Górka Narodowa, Prądnik Biały, Kraków, małopolskie",799000.0,parter,43.0,2 pokoje
https://www.otodom.pl/pl/oferta/apartament-45-39-m2-ul-j-conrada-bez-prowizji-ID4xQLv,"Apartament 45,39 m2 ul.J.Conrada | bez prowizji","ul. Josepha Conrada, Azory, Prądnik Biały, Kraków, małopolskie",645000.0,4 piętro,45.39,2 pokoje
https://www.otodom.pl/pl/oferta/2-pok-z-duzym-tarasem-ostatnie-pietro-ID4xQLj,2 pok. z dużym Tarasem|ostatnie piętro,"ul. Bagrowa, Płaszów, Podgórze, Kraków, małopolskie",950000.0,4 piętro,47.0,2 pokoje
https://www.otodom.pl/pl/oferta/2-pokojowe-50m2-balkon-piwnica-os-sloneczne-ID4xQL6,"* 2 pokojowe 50m2, balkon, piwnica os.Słoneczne *","Nowa Huta, Nowa Huta, Kraków, małopolskie",680000.0,parter,50.0,2 pokoje
https://www.otodom.pl/pl/oferta/apartament-70-m2-ul-krokusowa-bez-prowizji-ID4xQL2,Apartament 70 m2 ul. Krokusowa bez prowizji.,"ul. Krokusowa, Ruczaj, Dębniki, Kraków, małopolskie",1249500.0,5 piętro,70.0,3 pokoje
https://www.otodom.pl/pl/oferta/tanie-2poktylko-8min-przyst-tramwpromocja-ID4xQL0,Tanie 2pok⭐Tylko 8min przyst. tramw⭐Promocja!!!,"Azory, Prądnik Biały, Kraków, małopolskie",640211.0,1 piętro,42.3,2 pokoje
https://www.otodom.pl/pl/oferta/prokocim-2-pok-44-m2-do-remontu-piwnica-ID4xQKR,Prokocim | 2 pok. | 44 m2 | do remontu | piwnica,"ul. Wlotowa, Kozłówka, Bieżanów-Prokocim, Kraków, małopolskie",509000.0,3 piętro,44.27,2 pokoje
https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-widokiem-na-wawel-winda-ID4xQKg,"Luksusowy apartament z widokiem na Wawel, Winda","Stradom, Stare Miasto, Kraków, małopolskie",1700000.0,3 piętro,51.0,2 pokoje
https://www.otodom.pl/pl/oferta/super-okazja-dwupoziomowe-krowodrza-pradnik-ID4xQIL,SUPER OKAZJA ! DWUPOZIOMOWE ! Krowodrza/Prądnik,"Tonie, Prądnik Biały, Kraków, małopolskie",849000.0,1 piętro,67.0,3 pokoje
https://www.otodom.pl/pl/oferta/grzegorzki-2-pokoje-balkon-garaz-podziemny-mpec-ID4xQHz,Grzegórzki 2 pokoje balkon garaż podziemny Mpec,"ul. Mogilska, Grzegórzki, Grzegórzki, Kraków, małopolskie",749000.0,5 piętro,41.7,2 pokoje
https://www.otodom.pl/pl/oferta/krowodrza-ul-smoluchowskiego-mieszkanie-56-78m2-pod-inwestycje-ID4xQH0,"Krowodrza, ul. Smoluchowskiego - Mieszkanie 56,78m2 pod inwestycję!","Łobzów, Krowodrza, Kraków, małopolskie",759000.0,parter,57.0,2 pokoje
https://www.otodom.pl/pl/oferta/jedyne-takie-na-woli-106m-4-pok-piwnica-ID4xQEm,"Jedyne takie na Woli 106m, 4 pok, piwnica","Zwierzyniec, Zwierzyniec, Kraków, małopolskie",1300000.0,2 piętro,106.34,4 pokoje
https://www.otodom.pl/pl/oferta/4-5-pok-duze-rozkladowe-mieszkanie-czarnogorska-ID4xQDk,"4/5 pok. duże, rozkładowe mieszkanie, Czarnogórska","Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",995000.0,3 piętro,88.79,4 pokoje
https://www.otodom.pl/pl/oferta/2-pok-do-wejscia-ruczaj-wysoki-standard-ID4xQDg,"2 pok. do wejścia, Ruczaj Wysoki Standard","Kobierzyn, Dębniki, Kraków, małopolskie",599000.0,1 piętro,34.23,2 pokoje
https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-z-ogrodem-i-klimatyzacja-ID4xQCX,Nowoczesne mieszkanie z ogrodem i klimatyzacją,"Kobierzyn, Dębniki, Kraków, małopolskie",999000.0,parter,53.52,2 pokoje
https://www.otodom.pl/pl/oferta/taras-panoramiczne-okna-dwupoziomowe-premium-ID4xQCV,Taras! Panoramiczne okna! Dwupoziomowe! Premium,"ul. Dzielna, Bronowice Wielkie, Prądnik Biały, Kraków, małopolskie",1345000.0,2 piętro,102.7,4 pokoje
https://www.otodom.pl/pl/oferta/sloneczne-3-pokojowe-mieszkanie-z-balkonem-ID4xQBh,Słoneczne 3-Pokojowe Mieszkanie Z Balkonem,"ul. Anny Szwed-Śniadowskiej, Kliny, Swoszowice, Kraków, małopolskie",635000.0,1 piętro,49.0,3 pokoje
https://www.otodom.pl/pl/oferta/wielicka-garden-55m2-3-pokoje-ogrod-115m2-ID4xQB9,"Wielicka Garden, 55m2, 3 pokoje + ogród 115m2","ul. Wielicka, Stare Podgórze, Podgórze, Kraków, małopolskie",1090000.0,parter,55.0,3 pokoje
